-1.155688	5.841852	6.675034
-1.012036	6.052541	6.263231
-2.954575	6.914454	5.889736
-1.012036	7.019799	5.746083
-2.964152	6.751648	5.659892
-1.27061	6.244077	5.535394
-1.433415	6.138733	5.458779
-1.739873	6.196193	5.497087
-1.816488	6.483498	5.573701
-1.586644	6.579266	5.621585
-1.395108	6.550535	5.564124
-1.29934	6.502651	5.544971
-2.887537	6.272808	5.506663
-2.992882	6.234501	5.353434
-1.490876	6.282385	5.420472
-1.797334	6.263231	5.592855
-1.797334	6.330269	5.592855
-1.730296	6.493074	5.497087
-1.596221	6.799532	5.583278
-1.567491	6.780379	5.803544
-1.672835	6.426037	6.014234
-1.921832	6.263231	6.282385
-0.285751	6.291961	6.397306
-0.563479	6.44519	6.320692
-0.592209	6.44519	6.129156
-0.525171	6.349422	6.033388
-0.668823	6.234501	5.947196
-0.879513	6.004657	6.186617
0.948104	5.564124	6.263231
0.670377	5.391742	6.339845
0.555455	5.420472	6.320692
0.296882	5.707776	6.493074
0.220267	5.75566	6.607996
0.316035	5.430049	6.722918
0.42138	5.171475	6.924031
0.277728	5.30555	7.220912
0.172383	5.506663	7.58483
0.201113	5.449202	7.747636
0.316035	5.267243	7.881711
0.335189	5.152321	7.776366
0.277728	5.142745	7.728482
0.239421	5.123591	7.565677
0.440534	5.181052	7.489062
0.689531	5.123591	7.34541
0.574609	4.912901	7.278373
0.287305	4.654328	7.220912
0.172383	4.261678	7.07726
0.105344	3.964797	6.991068
0.421379	3.811569	7.144297
0.641646	3.543418	7.307103
0.794874	2.873041	7.536946
1.177947	2.059013	8.149862
1.733402	1.331176	8.963891
2.212242	1.16837	9.548076
2.30801	1.244984	9.902418
2.231395	1.465251	10.093954
2.09732	1.61848	10.055646
1.82917	1.656787	10.017339
1.675941	1.465251	10.026916
1.695094	1.37906	10.132261
1.963245	1.37906	10.275913
2.09732	1.331176	10.093954
1.991975	1.513135	9.653421
1.8579	1.685517	9.279925
1.675941	1.474828	9.088389
1.666364	1.072602	9.117119
1.991975	0.823605	9.289502
2.126051	0.440533	9.461884
2.346317	0.296881	9.576806
2.422932	0.306457	9.404424
2.202665	0.181959	9.17458
2.011129	0.038307	9.136273
2.087743	0.047885	9.289502
2.269703	0.201113	9.634267
2.365471	0.565032	9.710881
2.250549	0.766145	9.720458
2.269703	0.852336	9.576806
2.509123	-0.956128	9.394847
2.624045	-0.850783	9.414
2.911349	-0.620939	9.643844
3.246537	-0.333635	10.237606
3.083731	-0.257021	10.007762
3.035847	-0.218713	10.189722
3.371035	-0.218713	9.931148
3.122038	-0.486864	9.83538
2.700659	-0.563479	9.825803
2.403778	-0.898667	9.988609
2.327164	0.995988	10.103531
2.470816	-0.774168	10.026916
2.748543	-0.553902	10.103531
2.911349	-0.553902	10.084377
2.54743	-0.946551	10.036493
2.078167	0.430957	9.979032
1.771709	0.067038	9.83538
1.790862	0.067038	9.911994
1.963245	0.191537	9.998186
2.298433	0.287305	9.950302
2.633621	0.383072	9.768342
2.126051	1.091755	9.59596
1.292868	1.149216	9.375693
1.034295	0.833182	9.251195
1.474828	0.335188	9.461884
2.135627	0.086192	9.83538
2.643198	0.42138	10.007762
2.681505	0.497994	10.084377
2.346317	0.268151	9.921571
2.011129	0.287305	9.730035
2.126051	0.172383	9.749189
2.059013	0.411802	10.04607
1.608903	1.321599	10.362104
1.043871	2.135627	10.534487
0.469263	2.595314	10.448296
0.210689	3.02627	10.381258
0.134075	3.457227	10.323797
0.143652	3.782838	10.28549
0.105345	4.070142	10.151415
0.746991	4.271255	9.854534
-0.946551	4.386177	9.710881
0.957681	4.424484	9.662997
0.775722	4.194641	9.615113
0.363919	3.916913	9.701305
0.0	3.543418	9.710881
0.114921	3.351882	9.567229
0.0	3.256114	9.35654
0.134076	3.303998	9.136273
0.057461	3.428496	9.097966
0.153229	3.495534	8.983044
0.172383	2.940079	14.269441
0.881066	4.050989	9.059659
0.593763	4.395754	8.638279
-0.601786	4.999093	7.977479
-0.247444	5.104437	9.35654
-0.189983	5.238513	8.561665
-0.189983	5.267243	7.881711
-0.151676	5.497087	7.929595
-0.237867	5.286397	8.073247
-0.304905	5.123591	8.130708
-0.496441	5.200206	7.967903
-0.563479	5.497087	7.79552
-0.391096	5.650315	7.718906
-0.142099	5.430049	7.642291
-0.362366	5.114014	7.671022
-0.592209	5.190629	8.513781
0.574609	4.845864	8.025363
0.727838	4.82671	8.207323
